candidate_id,tile_id,mask_index,score,source_tags,bbox_xyxy,local_bbox_xyxy,area,aspect,fill,circularity,expected_instances,instance_count,old_cluster_class,old_cluster_reason,mask_file
161,r4_c4,131,5.919473753127802,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[901,833,915,842]","[48,149,62,158]",97.0,1.5555555555555556,0.7698412698412699,0.576057632132722,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c4_mask_0131.png
162,r1_c0,195,5.918993575289431,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[165,237,180,246]","[165,66,180,75]",100.0,1.6666666666666667,0.7407407407407407,0.545415391248228,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r1_c0_mask_0195.png
163,r5_c0,167,5.918749121402797,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[50,912,63,922]","[50,57,63,67]",81.0,1.3,0.6230769230769231,0.4810378165232008,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r5_c0_mask_0167.png
164,r3_c3,285,5.918245127059562,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[794,640,807,651]","[154,127,167,138]",86.0,1.1818181818181819,0.6013986013986014,0.469057236473476,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c3_mask_0285.png
165,r4_c0,185,5.918245127059562,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[95,829,108,840]","[95,145,108,156]",86.0,1.1818181818181819,0.6013986013986014,0.469057236473476,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c0_mask_0185.png
166,r1_c2,245,5.917680000068518,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[521,183,537,191]","[94,12,110,20]",84.0,2.0,0.65625,0.45814892864851153,2.0,3.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r1_c2_mask_0245.png
167,r0_c0,285,5.9172915609207895,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[158,49,172,57]","[158,49,172,57]",91.0,1.75,0.8125,0.49632800603588745,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c0_mask_0285.png
168,r0_c1,309,5.9172915609207895,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[268,163,282,171]","[55,163,69,171]",91.0,1.75,0.8125,0.49632800603588745,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c1_mask_0309.png
169,r4_c4,230,5.915876441326763,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[994,685,1004,698]","[141,1,151,14]",85.0,1.3,0.6538461538461539,0.4272566008882119,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c4_mask_0230.png
170,r2_c3,184,5.914340604270283,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[739,389,753,400]","[99,47,113,58]",93.0,1.2727272727272727,0.6038961038961039,0.46746898685416116,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c3_mask_0184.png
171,r0_c5,140,5.914184684779269,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1206,121,1216,133]","[139,121,149,133]",87.0,1.2,0.725,0.5647077703766776,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c5_mask_0140.png
172,r2_c4,15,5.914184684779269,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[895,348,907,358]","[42,6,54,16]",87.0,1.2,0.725,0.5647077703766776,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c4_mask_0015.png
173,r4_c5,19,5.914184684779269,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1257,700,1267,712]","[190,16,200,28]",87.0,1.2,0.725,0.5647077703766776,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c5_mask_0019.png
174,r5_c1,38,5.914184684779269,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[270,911,280,923]","[57,56,67,68]",87.0,1.2,0.725,0.5647077703766776,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r5_c1_mask_0038.png
175,r3_c5,216,5.913212295033643,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1148,633,1156,647]","[81,120,89,134]",90.0,1.75,0.8035714285714286,0.4523893421169302,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c5_mask_0216.png
176,r1_c3,77,5.911543582844747,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[674,233,688,243]","[34,62,48,72]",96.0,1.4,0.6857142857142857,0.5235987755982988,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r1_c3_mask_0077.png
177,r4_c0,327,5.911543582844747,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[149,764,163,774]","[149,80,163,90]",96.0,1.4,0.6857142857142857,0.5235987755982988,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c0_mask_0327.png
178,r5_c4,38,5.909876581099312,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[868,917,881,925]","[15,62,28,70]",78.0,1.625,0.75,0.5062897251652972,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r5_c4_mask_0038.png
179,r3_c0,101,5.909591825808164,double_area_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[169,570,181,581]","[169,57,181,68]",88.0,1.0909090909090908,0.6666666666666666,0.5226089858523663,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c0_mask_0101.png
180,r5_c0,60,5.909591825808164,double_area_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[143,948,155,959]","[143,93,155,104]",88.0,1.0909090909090908,0.6666666666666666,0.5226089858523663,2.0,3.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r5_c0_mask_0060.png
181,r2_c0,273,5.909436081929403,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[49,499,63,510]","[49,157,63,168]",90.0,1.2727272727272727,0.5844155844155844,0.418259376957221,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c0_mask_0273.png
182,r0_c4,309,5.9071670475178095,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1048,36,1056,51]","[195,36,203,51]",86.0,1.875,0.7166666666666667,0.3996700713146778,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c4_mask_0309.png
183,r1_c5,343,5.905862862781033,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1185,236,1199,247]","[118,65,132,76]",94.0,1.2727272727272727,0.6103896103896104,0.47249553509990494,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r1_c5_mask_0343.png
184,r3_c1,322,5.9057239148497604,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[312,523,322,539]","[99,10,109,26]",102.0,1.6,0.6375,0.43956440420597925,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c1_mask_0322.png
185,r2_c0,90,5.904950258693507,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[144,495,155,510]","[144,153,155,168]",91.0,1.3636363636363635,0.5515151515151515,0.42290670336785674,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c0_mask_0090.png
186,r0_c3,333,5.904163374361481,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[746,147,755,162]","[106,147,115,162]",97.0,1.6666666666666667,0.7185185185185186,0.4180171294899999,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c3_mask_0333.png
187,r0_c5,302,5.903773052159602,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1181,93,1189,107]","[114,93,122,107]",85.0,1.75,0.7589285714285714,0.39502274490404204,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c5_mask_0302.png
188,r1_c3,74,5.90191452792508,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[805,320,815,332]","[165,149,175,161]",89.0,1.2,0.7416666666666667,0.577689558201429,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r1_c3_mask_0074.png
189,r4_c2,123,5.899940380902983,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[601,774,614,784]","[174,90,187,100]",82.0,1.3,0.6307692307692307,0.4472406208235469,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c2_mask_0123.png
190,r1_c5,71,5.898097540984142,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1137,247,1147,259]","[70,76,80,88]",86.0,1.2,0.7166666666666667,0.5582168764643021,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r1_c5_mask_0071.png
191,r3_c0,197,5.898097540984142,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[158,627,170,637]","[158,114,170,124]",86.0,1.2,0.7166666666666667,0.5582168764643021,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c0_mask_0197.png
192,r3_c5,246,5.898097540984142,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1226,636,1238,646]","[159,123,171,133]",86.0,1.2,0.7166666666666667,0.5582168764643021,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c5_mask_0246.png
193,r5_c2,139,5.897385121291783,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[515,901,526,915]","[88,46,99,60]",95.0,1.2727272727272727,0.6168831168831169,0.47752208334564855,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r5_c2_mask_0139.png
194,r5_c4,31,5.8970921765675595,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[991,899,999,913]","[138,44,146,58]",93.0,1.75,0.8303571428571429,0.5523026782303416,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r5_c4_mask_0031.png
195,r1_c2,230,5.896096296688484,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[511,226,524,237]","[84,55,97,66]",92.0,1.1818181818181819,0.6433566433566433,0.5017821599483697,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r1_c2_mask_0230.png
196,r3_c5,202,5.895620939135687,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1110,547,1118,560]","[43,34,51,47]",77.0,1.625,0.7403846153846154,0.4997988312529216,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c5_mask_0202.png
197,r4_c3,290,5.895620939135687,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[752,702,765,710]","[112,18,125,26]",77.0,1.625,0.7403846153846154,0.4997988312529216,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c3_mask_0290.png
198,r3_c4,235,5.8939073809406395,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[855,573,864,586]","[2,60,11,73]",84.0,1.4444444444444444,0.717948717948718,0.4222300526424682,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c4_mask_0235.png
199,r2_c2,100,5.89291323576348,double_area_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[490,501,501,513]","[63,159,74,171]",87.0,1.0909090909090908,0.6590909090909091,0.5166702473767713,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c2_mask_0100.png
200,r0_c5,284,5.8927719362866835,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1217,97,1226,110]","[150,97,159,110]",77.0,1.4444444444444444,0.6581196581196581,0.4997988312529216,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c5_mask_0284.png
201,r1_c3,155,5.8927719362866835,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[724,225,737,234]","[84,54,97,63]",77.0,1.4444444444444444,0.6581196581196581,0.4997988312529216,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r1_c3_mask_0155.png
202,r4_c3,296,5.891806426799601,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[717,750,728,764]","[77,66,88,80]",92.0,1.2727272727272727,0.5974025974025974,0.42755402977849255,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c3_mask_0296.png
203,r3_c5,277,5.891777681905862,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1172,574,1180,590]","[105,61,113,77]",88.0,2.0,0.6875,0.379232035001237,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c5_mask_0277.png
204,r3_c4,114,5.8917008183891735,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1032,634,1045,642]","[179,121,192,129]",91.0,1.625,0.875,0.648265150740751,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c4_mask_0114.png
205,r0_c1,203,5.890696782366991,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[287,100,295,114]","[74,100,82,114]",75.0,1.75,0.6696428571428571,0.4868170434281704,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c1_mask_0203.png
206,r2_c1,257,5.888871844824541,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[279,488,290,501]","[66,146,77,159]",91.0,1.1818181818181819,0.6363636363636364,0.4574158903626739,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c1_mask_0257.png
207,r5_c3,115,5.887994208588793,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[787,908,799,917]","[147,53,159,62]",87.0,1.3333333333333333,0.8055555555555556,0.5647077703766776,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r5_c3_mask_0115.png
208,r0_c2,307,5.885562141483627,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[486,109,495,122]","[59,109,68,122]",79.0,1.4444444444444444,0.6752136752136753,0.4691603395720107,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c2_mask_0307.png
209,r0_c1,199,5.885557049424433,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[248,99,259,112]","[35,99,46,112]",86.0,1.1818181818181819,0.6013986013986014,0.43228314913395555,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c1_mask_0199.png
210,r0_c1,170,5.883965415800967,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[390,56,400,70]","[177,56,187,70]",97.0,1.4,0.6928571428571428,0.5290529295107811,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c1_mask_0170.png
211,r3_c0,110,5.883965415800967,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[179,523,193,533]","[179,10,193,20]",97.0,1.4,0.6928571428571428,0.5290529295107811,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c0_mask_0110.png
212,r0_c0,304,5.883859032858675,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[94,154,104,167]","[94,154,104,167]",81.0,1.3,0.6230769230769231,0.44178646691106466,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c0_mask_0304.png
213,r0_c5,219,5.882060332652519,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1214,39,1222,54]","[147,39,155,54]",92.0,1.875,0.7666666666666667,0.5017821599483697,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c5_mask_0219.png
214,r2_c3,65,5.882060332652519,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[658,496,666,511]","[18,154,26,169]",92.0,1.875,0.7666666666666667,0.5017821599483697,2.0,3.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c3_mask_0065.png
