candidate_id,sample,tile_id,mask_index,pred_label,area,bbox_xyxy,mask_bbox_xyxy,upscaled_bbox_xyxy,tile_box_xyxy,selection_rule,shape_extent,shape_aspect,mask_intensity_mean
10355,4,r0_c1,260,real_ball,174.0,"[785, 0, 799, 14]","[358, 0, 372, 14]","[1075, 0, 1118, 43]","[427, 0, 853, 342]",area_shape_real_ball,0.8877551020408163,1.0,138.41378784179688
10356,1,r2_c2,326,interference,184.0,"[1086, 951, 1113, 960]","[233, 267, 260, 276]","[699, 801, 780, 828]","[853, 684, 1280, 1026]",area_shape_interference,0.757201646090535,0.3333333333333333,118.13043212890625
10357,3,r0_c0,221,interference,201.0,"[197, 169, 215, 201]","[197, 169, 215, 201]","[590, 508, 644, 604]","[0, 0, 427, 342]",area_shape_interference,0.3489583333333333,0.5625,119.58706665039062
10358,1,r1_c0,316,double_ball_cluster,356.0,"[293, 578, 323, 596]","[293, 236, 323, 254]","[878, 709, 967, 763]","[0, 342, 427, 684]",area_shape_double_ball_cluster,0.6592592592592592,0.6,124.89888000488281
10359,4,r1_c0,336,single_ball_background_mixed,370.0,"[185, 591, 205, 621]","[185, 249, 205, 279]","[556, 748, 614, 836]","[0, 342, 427, 684]",area_shape_single_ball_background_mixed,0.6166666666666667,0.6666666666666666,122.40811157226562
10360,6,r1_c2,238,interference,69.0,"[853, 361, 859, 375]","[0, 19, 6, 33]","[0, 58, 20, 99]","[853, 342, 1280, 684]",area_shape_interference,0.8214285714285714,0.42857142857142855,100.1159439086914
10361,3,r1_c0,355,double_ball_cluster,356.0,"[25, 626, 43, 657]","[25, 284, 43, 315]","[74, 851, 128, 944]","[0, 342, 427, 684]",area_shape_double_ball_cluster,0.6379928315412187,0.5806451612903226,125.12640380859375
10362,2,r2_c0,367,shadow_double_ball_cluster,354.0,"[217, 806, 232, 835]","[217, 122, 232, 151]","[649, 365, 694, 454]","[0, 684, 427, 1026]",area_shape_shadow_double_ball_cluster,0.8137931034482758,0.5172413793103449,120.2033920288086
10363,2,r1_c0,83,shadow_ball,177.0,"[280, 591, 295, 606]","[280, 249, 295, 264]","[838, 746, 884, 791]","[0, 342, 427, 684]",area_shape_shadow_ball,0.7866666666666666,1.0,111.33333587646484
10364,2,r1_c0,0,shadow_ball,163.0,"[117, 486, 130, 501]","[117, 144, 130, 159]","[350, 433, 392, 478]","[0, 342, 427, 684]",area_shape_shadow_ball,0.8358974358974359,0.8666666666666667,118.37422943115234
10365,3,r0_c1,312,interference,56.0,"[727, 25, 736, 33]","[300, 25, 309, 33]","[901, 76, 928, 98]","[427, 0, 853, 342]",area_shape_interference,0.7777777777777778,0.8888888888888888,121.66071319580078
10366,6,r1_c0,187,real_ball,178.0,"[83, 361, 98, 376]","[83, 19, 98, 34]","[250, 56, 294, 102]","[0, 342, 427, 684]",area_shape_real_ball,0.7911111111111111,1.0,141.67977905273438
10367,5,r1_c0,94,real_ball,177.0,"[213, 386, 228, 401]","[213, 44, 228, 59]","[638, 132, 684, 178]","[0, 342, 427, 684]",area_shape_real_ball,0.7866666666666666,1.0,137.93785095214844
10368,1,r0_c1,4,real_ball,177.0,"[488, 216, 503, 231]","[61, 216, 76, 231]","[184, 647, 229, 692]","[427, 0, 853, 342]",area_shape_real_ball,0.7866666666666666,1.0,128.58192443847656
10369,2,r0_c0,421,shadow_double_ball_cluster,352.0,"[50, 2, 65, 31]","[50, 2, 65, 31]","[149, 6, 195, 92]","[0, 0, 427, 342]",area_shape_shadow_double_ball_cluster,0.8091954022988506,0.5172413793103449,113.09375
10370,5,r1_c1,43,real_ball,177.0,"[789, 505, 804, 520]","[362, 163, 377, 178]","[1087, 488, 1133, 535]","[427, 342, 853, 684]",area_shape_real_ball,0.7866666666666666,1.0,128.42938232421875
10371,6,r1_c1,109,double_ball_cluster,264.0,"[820, 435, 838, 453]","[393, 93, 411, 111]","[1180, 279, 1237, 332]","[427, 342, 853, 684]",area_shape_double_ball_cluster,0.8148148148148148,1.0,138.81439208984375
10372,2,r1_c1,183,shadow_ball,178.0,"[732, 560, 747, 575]","[305, 218, 320, 233]","[916, 653, 962, 698]","[427, 342, 853, 684]",area_shape_shadow_ball,0.7911111111111111,1.0,120.2977523803711
10373,3,r2_c2,264,interference,230.0,"[1269, 862, 1280, 893]","[416, 178, 427, 209]","[1248, 533, 1280, 628]","[853, 684, 1280, 1026]",area_shape_interference,0.6744868035190615,0.3548387096774194,137.89564514160156
10374,1,r0_c2,419,double_ball_cluster,373.0,"[1150, 281, 1177, 303]","[297, 281, 324, 303]","[889, 842, 970, 908]","[853, 0, 1280, 342]",area_shape_double_ball_cluster,0.6279461279461279,0.8148148148148148,129.87399291992188
10375,3,r2_c0,39,shadow_ball,167.0,"[92, 708, 106, 723]","[92, 24, 106, 39]","[277, 73, 319, 118]","[0, 684, 427, 1026]",area_shape_shadow_ball,0.7952380952380952,0.9333333333333333,120.97006225585938
10376,2,r0_c0,139,shadow_ball,196.0,"[337, 286, 353, 302]","[337, 286, 353, 302]","[1011, 859, 1058, 906]","[0, 0, 427, 342]",area_shape_shadow_ball,0.765625,1.0,119.57142639160156
10377,4,r0_c2,242,double_ball_cluster,380.0,"[1142, 8, 1160, 39]","[289, 8, 307, 39]","[866, 24, 921, 118]","[853, 0, 1280, 342]",area_shape_double_ball_cluster,0.6810035842293907,0.5806451612903226,127.26579284667969
10378,5,r0_c2,231,interference,49.0,"[1111, 248, 1119, 256]","[258, 248, 266, 256]","[774, 745, 796, 769]","[853, 0, 1280, 342]",area_shape_interference,0.765625,1.0,117.7755126953125
10379,4,r2_c1,160,shadow_ball,118.0,"[619, 804, 631, 816]","[192, 120, 204, 132]","[576, 360, 614, 396]","[427, 684, 853, 1026]",area_shape_shadow_ball,0.8194444444444444,1.0,116.08474731445312
10380,5,r1_c1,304,interference,226.0,"[843, 595, 853, 625]","[416, 253, 426, 283]","[1251, 759, 1280, 848]","[427, 342, 853, 684]",area_shape_interference,0.7533333333333333,0.3333333333333333,139.35841369628906
10381,4,r0_c1,354,interference,60.0,"[630, 108, 640, 116]","[203, 108, 213, 116]","[610, 324, 639, 348]","[427, 0, 853, 342]",area_shape_interference,0.75,0.8,108.75
10382,4,r2_c0,298,shadow_double_ball_cluster,353.0,"[395, 928, 411, 958]","[395, 244, 411, 274]","[1184, 733, 1233, 823]","[0, 684, 427, 1026]",area_shape_shadow_double_ball_cluster,0.7354166666666667,0.5333333333333333,122.14730834960938
10383,3,r2_c2,115,single_ball_background_mixed,304.0,"[1238, 980, 1260, 1006]","[385, 296, 407, 322]","[1153, 887, 1221, 966]","[853, 684, 1280, 1026]",area_shape_single_ball_background_mixed,0.5314685314685315,0.8461538461538461,138.2269744873047
10384,4,r1_c1,234,double_ball_cluster,354.0,"[540, 583, 562, 611]","[113, 241, 135, 269]","[341, 722, 405, 806]","[427, 342, 853, 684]",area_shape_double_ball_cluster,0.5746753246753247,0.7857142857142857,129.45762634277344
10385,3,r0_c1,343,shadow_ball,201.0,"[430, 0, 448, 15]","[3, 0, 21, 15]","[10, 0, 63, 46]","[427, 0, 853, 342]",area_shape_shadow_ball,0.7444444444444445,0.8333333333333334,108.776123046875
10386,5,r2_c0,36,real_ball,153.0,"[71, 687, 84, 701]","[71, 3, 84, 17]","[213, 9, 253, 53]","[0, 684, 427, 1026]",area_shape_real_ball,0.8406593406593407,0.9285714285714286,130.81698608398438
10387,1,r0_c0,302,shadow_double_ball_cluster,271.0,"[216, 32, 231, 58]","[216, 32, 231, 58]","[648, 96, 691, 174]","[0, 0, 427, 342]",area_shape_shadow_double_ball_cluster,0.6948717948717948,0.5769230769230769,116.35424041748047
10388,2,r1_c1,110,shadow_ball,177.0,"[769, 458, 784, 473]","[342, 116, 357, 131]","[1027, 347, 1072, 394]","[427, 342, 853, 684]",area_shape_shadow_ball,0.7866666666666666,1.0,112.3841781616211
10389,5,r2_c2,38,real_ball,178.0,"[1171, 755, 1186, 770]","[318, 71, 333, 86]","[954, 214, 998, 259]","[853, 684, 1280, 1026]",area_shape_real_ball,0.7911111111111111,1.0,127.24156951904297
10390,2,r0_c2,276,shadow_ball,166.0,"[1137, 176, 1151, 191]","[284, 176, 298, 191]","[851, 527, 893, 572]","[853, 0, 1280, 342]",area_shape_shadow_ball,0.7904761904761904,0.9333333333333333,110.35542297363281
10391,4,r2_c0,154,interference,199.0,"[32, 939, 61, 955]","[32, 255, 61, 271]","[96, 764, 182, 814]","[0, 684, 427, 1026]",area_shape_interference,0.42887931034482757,0.5517241379310345,119.63316345214844
10392,1,r2_c2,320,interference,187.0,"[1033, 863, 1049, 893]","[180, 179, 196, 209]","[541, 535, 588, 628]","[853, 684, 1280, 1026]",area_shape_interference,0.38958333333333334,0.5333333333333333,109.92513275146484
10393,2,r2_c0,392,shadow_double_ball_cluster,356.0,"[112, 787, 131, 818]","[112, 103, 131, 134]","[335, 310, 392, 401]","[0, 684, 427, 1026]",area_shape_shadow_double_ball_cluster,0.6044142614601019,0.6129032258064516,116.91291809082031
10394,2,r0_c0,66,interference,78.0,"[0, 125, 6, 140]","[0, 125, 6, 140]","[0, 376, 19, 419]","[0, 0, 427, 342]",area_shape_interference,0.8666666666666667,0.4,101.0128173828125
10395,4,r2_c0,68,real_ball,173.0,"[186, 821, 201, 836]","[186, 137, 201, 152]","[559, 410, 604, 455]","[0, 684, 427, 1026]",area_shape_real_ball,0.7688888888888888,1.0,127.83815002441406
10396,3,r0_c0,249,interference,192.0,"[240, 237, 269, 252]","[240, 237, 269, 252]","[719, 712, 806, 757]","[0, 0, 427, 342]",area_shape_interference,0.4413793103448276,0.5172413793103449,126.90103912353516
10397,2,r2_c1,345,interference,73.0,"[693, 780, 702, 791]","[266, 96, 275, 107]","[798, 287, 827, 321]","[427, 684, 853, 1026]",area_shape_interference,0.7373737373737373,0.8181818181818182,131.0821990966797
10398,2,r2_c2,250,single_ball_background_mixed,313.0,"[902, 1001, 932, 1019]","[49, 317, 79, 335]","[146, 950, 236, 1006]","[853, 684, 1280, 1026]",area_shape_single_ball_background_mixed,0.5796296296296296,0.6,161.69967651367188
10399,2,r2_c2,288,shadow_double_ball_cluster,356.0,"[1008, 744, 1032, 770]","[155, 60, 179, 86]","[466, 181, 536, 259]","[853, 684, 1280, 1026]",area_shape_shadow_double_ball_cluster,0.5705128205128205,0.9230769230769231,113.81741333007812
10400,3,r1_c2,423,single_ball_background_mixed,323.0,"[853, 496, 875, 526]","[0, 154, 22, 184]","[0, 462, 67, 552]","[853, 342, 1280, 684]",area_shape_single_ball_background_mixed,0.4893939393939394,0.7333333333333333,120.90711975097656
10401,3,r0_c0,313,single_ball_background_mixed,319.0,"[389, 0, 413, 22]","[389, 0, 413, 22]","[1166, 0, 1263, 83]","[0, 0, 427, 342]",area_shape_single_ball_background_mixed,0.6041666666666666,0.9166666666666666,125.47022247314453
10402,5,r1_c2,247,shadow_ball,185.0,"[868, 473, 884, 489]","[15, 131, 31, 147]","[46, 392, 94, 440]","[853, 342, 1280, 684]",area_shape_shadow_ball,0.72265625,1.0,117.82162475585938
10403,7,r2_c1,26,real_ball,214.0,"[752, 816, 768, 832]","[325, 132, 341, 148]","[977, 395, 1025, 443]","[427, 684, 853, 1026]",area_shape_real_ball,0.8359375,1.0,140.37850952148438
10404,2,r2_c1,330,shadow_double_ball_cluster,359.0,"[437, 790, 464, 813]","[10, 106, 37, 129]","[31, 318, 110, 388]","[427, 684, 853, 1026]",area_shape_shadow_double_ball_cluster,0.5780998389694042,0.8518518518518519,121.63788604736328
10405,3,r2_c0,203,double_ball_cluster,353.0,"[105, 827, 121, 857]","[105, 143, 121, 173]","[315, 429, 363, 518]","[0, 684, 427, 1026]",area_shape_double_ball_cluster,0.7354166666666667,0.5333333333333333,137.95750427246094
10406,2,r0_c1,94,shadow_ball,178.0,"[599, 217, 614, 232]","[172, 217, 187, 232]","[517, 650, 563, 696]","[427, 0, 853, 342]",area_shape_shadow_ball,0.7911111111111111,1.0,117.58426666259766
10407,3,r0_c0,80,real_ball,178.0,"[240, 237, 255, 252]","[240, 237, 255, 252]","[719, 712, 763, 757]","[0, 0, 427, 342]",area_shape_real_ball,0.7911111111111111,1.0,130.07302856445312
10408,5,r0_c0,20,double_ball_cluster,374.0,"[27, 8, 51, 32]","[27, 8, 51, 32]","[82, 24, 153, 95]","[0, 0, 427, 342]",area_shape_double_ball_cluster,0.6493055555555556,1.0,131.77272033691406
10409,5,r1_c2,298,single_ball_background_mixed,311.0,"[866, 407, 883, 450]","[13, 65, 30, 108]","[40, 194, 89, 323]","[853, 342, 1280, 684]",area_shape_single_ball_background_mixed,0.42544459644322846,0.3953488372093023,119.05787658691406
10410,1,r0_c1,371,interference,149.0,"[488, 0, 513, 8]","[61, 0, 86, 8]","[182, 0, 257, 24]","[427, 0, 853, 342]",area_shape_interference,0.745,0.32,108.56375885009766
10411,3,r2_c1,296,interference,122.0,"[654, 953, 675, 960]","[227, 269, 248, 276]","[681, 806, 746, 828]","[427, 684, 853, 1026]",area_shape_interference,0.8299319727891157,0.3333333333333333,138.2786865234375
10412,2,r0_c2,409,shadow_double_ball_cluster,353.0,"[1157, 13, 1178, 40]","[304, 13, 325, 40]","[912, 39, 976, 120]","[853, 0, 1280, 342]",area_shape_shadow_double_ball_cluster,0.6225749559082893,0.7777777777777778,116.21529388427734
10413,5,r1_c2,313,interference,187.0,"[1067, 374, 1076, 400]","[214, 32, 223, 58]","[640, 97, 669, 174]","[853, 342, 1280, 684]",area_shape_interference,0.7991452991452992,0.34615384615384615,125.24598693847656
10414,3,r1_c2,446,single_ball_background_mixed,364.0,"[868, 397, 891, 440]","[15, 55, 38, 98]","[44, 165, 114, 293]","[853, 342, 1280, 684]",area_shape_single_ball_background_mixed,0.36804853387259856,0.5348837209302325,129.43406677246094
10415,4,r0_c2,18,shadow_ball,180.0,"[944, 162, 959, 177]","[91, 162, 106, 177]","[273, 487, 318, 530]","[853, 0, 1280, 342]",area_shape_shadow_ball,0.8,1.0,119.28333282470703
10416,6,r2_c1,75,real_ball,178.0,"[532, 807, 547, 822]","[105, 123, 120, 138]","[314, 368, 362, 413]","[427, 684, 853, 1026]",area_shape_real_ball,0.7911111111111111,1.0,127.56741333007812
10417,1,r1_c0,396,shadow_double_ball_cluster,324.0,"[274, 531, 289, 559]","[274, 189, 289, 217]","[821, 567, 866, 652]","[0, 342, 427, 684]",area_shape_shadow_double_ball_cluster,0.7714285714285715,0.5357142857142857,116.81172943115234
10418,1,r1_c1,460,single_ball_background_mixed,315.0,"[510, 506, 531, 531]","[83, 164, 104, 189]","[249, 491, 311, 567]","[427, 342, 853, 684]",area_shape_single_ball_background_mixed,0.6,0.84,126.04444122314453
10419,6,r2_c1,110,double_ball_cluster,356.0,"[641, 1001, 670, 1019]","[214, 317, 243, 335]","[642, 950, 729, 1006]","[427, 684, 853, 1026]",area_shape_double_ball_cluster,0.6819923371647509,0.6206896551724138,141.04776000976562
10420,1,r1_c0,385,single_ball_background_mixed,357.0,"[358, 573, 375, 623]","[358, 231, 375, 281]","[1074, 693, 1123, 843]","[0, 342, 427, 684]",area_shape_single_ball_background_mixed,0.42,0.34,125.6414566040039
10421,3,r0_c2,192,double_ball_cluster,370.0,"[873, 129, 896, 150]","[20, 129, 43, 150]","[59, 387, 129, 449]","[853, 0, 1280, 342]",area_shape_double_ball_cluster,0.7660455486542443,0.9130434782608695,125.85945892333984
10422,4,r1_c1,284,single_ball_background_mixed,394.0,"[672, 352, 703, 370]","[245, 10, 276, 28]","[736, 31, 829, 85]","[427, 342, 853, 684]",area_shape_single_ball_background_mixed,0.7060931899641577,0.5806451612903226,130.09390258789062
10423,4,r2_c0,295,shadow_double_ball_cluster,408.0,"[234, 715, 258, 744]","[234, 31, 258, 60]","[702, 94, 772, 181]","[0, 684, 427, 1026]",area_shape_shadow_double_ball_cluster,0.5862068965517241,0.8275862068965517,119.68627166748047
10424,3,r0_c2,261,shadow_double_ball_cluster,352.0,"[1011, 15, 1030, 44]","[158, 15, 177, 44]","[473, 45, 530, 131]","[853, 0, 1280, 342]",area_shape_shadow_double_ball_cluster,0.6388384754990926,0.6551724137931034,121.16761016845703
10425,4,r0_c1,351,double_ball_cluster,353.0,"[822, 206, 837, 236]","[395, 206, 410, 236]","[1186, 618, 1231, 708]","[427, 0, 853, 342]",area_shape_double_ball_cluster,0.7844444444444445,0.5,123.09915161132812
10426,5,r0_c2,233,single_ball_background_mixed,334.0,"[1037, 219, 1061, 244]","[184, 219, 208, 244]","[553, 656, 624, 733]","[853, 0, 1280, 342]",area_shape_single_ball_background_mixed,0.5566666666666666,0.96,129.2425079345703
10427,7,r0_c0,40,double_ball_cluster,339.0,"[326, 2, 351, 25]","[326, 2, 351, 25]","[977, 6, 1053, 75]","[0, 0, 427, 342]",area_shape_double_ball_cluster,0.5895652173913043,0.92,135.9468994140625
10428,3,r2_c2,326,single_ball_background_mixed,322.0,"[1056, 800, 1083, 819]","[203, 116, 230, 135]","[609, 349, 688, 406]","[853, 684, 1280, 1026]",area_shape_single_ball_background_mixed,0.6276803118908382,0.7037037037037037,121.23291778564453
10429,4,r0_c0,83,real_ball,199.0,"[108, 13, 123, 29]","[108, 13, 123, 29]","[323, 40, 370, 86]","[0, 0, 427, 342]",area_shape_real_ball,0.8291666666666667,0.9375,140.47738647460938
10430,2,r1_c0,165,interference,204.0,"[86, 494, 102, 523]","[86, 152, 102, 181]","[257, 455, 306, 543]","[0, 342, 427, 684]",area_shape_interference,0.4396551724137931,0.5517241379310345,122.70098114013672
10431,3,r2_c2,125,real_ball,171.0,"[1097, 772, 1112, 787]","[244, 88, 259, 103]","[731, 265, 777, 310]","[853, 684, 1280, 1026]",area_shape_real_ball,0.76,1.0,129.7894744873047
10432,4,r1_c2,245,double_ball_cluster,394.0,"[1118, 481, 1137, 512]","[265, 139, 284, 170]","[794, 418, 851, 511]","[853, 342, 1280, 684]",area_shape_double_ball_cluster,0.6689303904923599,0.6129032258064516,126.0634536743164
10433,5,r2_c1,154,double_ball_cluster,357.0,"[487, 783, 503, 813]","[60, 99, 76, 129]","[181, 297, 228, 386]","[427, 684, 853, 1026]",area_shape_double_ball_cluster,0.74375,0.5333333333333333,127.6302490234375
10434,4,r1_c0,326,double_ball_cluster,355.0,"[299, 640, 315, 671]","[299, 298, 315, 329]","[895, 893, 944, 987]","[0, 342, 427, 684]",area_shape_double_ball_cluster,0.7157258064516129,0.5161290322580645,123.76901245117188
10435,5,r1_c2,112,real_ball,191.0,"[1140, 489, 1156, 504]","[287, 147, 303, 162]","[860, 440, 908, 487]","[853, 342, 1280, 684]",area_shape_real_ball,0.7958333333333333,0.9375,135.72775268554688
10436,6,r2_c0,114,real_ball,169.0,"[227, 924, 242, 940]","[227, 240, 242, 256]","[679, 721, 724, 769]","[0, 684, 427, 1026]",area_shape_real_ball,0.7041666666666667,0.9375,140.2544403076172
10437,1,r0_c0,236,interference,235.0,"[0, 116, 9, 146]","[0, 116, 9, 146]","[0, 347, 28, 437]","[0, 0, 427, 342]",area_shape_interference,0.8703703703703703,0.3,113.69361877441406
10438,1,r0_c1,31,shadow_ball,177.0,"[801, 280, 816, 295]","[374, 280, 389, 295]","[1124, 840, 1169, 884]","[427, 0, 853, 342]",area_shape_shadow_ball,0.7866666666666666,1.0,113.89265441894531
10439,5,r1_c2,189,double_ball_cluster,354.0,"[909, 527, 925, 557]","[56, 185, 72, 215]","[168, 555, 215, 646]","[853, 342, 1280, 684]",area_shape_double_ball_cluster,0.7375,0.5333333333333333,127.57344818115234
10440,4,r0_c0,238,single_ball_background_mixed,392.0,"[59, 238, 76, 270]","[59, 238, 76, 270]","[178, 714, 228, 809]","[0, 0, 427, 342]",area_shape_single_ball_background_mixed,0.7205882352941176,0.53125,124.96683502197266
10441,4,r0_c2,203,interference,198.0,"[1252, 214, 1269, 241]","[399, 214, 416, 241]","[1196, 642, 1248, 723]","[853, 0, 1280, 342]",area_shape_interference,0.43137254901960786,0.6296296296296297,124.8787841796875
10442,2,r0_c0,240,shadow_ball,178.0,"[268, 168, 283, 183]","[268, 168, 283, 183]","[803, 504, 847, 548]","[0, 0, 427, 342]",area_shape_shadow_ball,0.7911111111111111,1.0,121.494384765625
10443,1,r2_c1,127,single_ball_background_mixed,322.0,"[522, 687, 544, 710]","[95, 3, 117, 26]","[286, 9, 351, 78]","[427, 684, 853, 1026]",area_shape_single_ball_background_mixed,0.6363636363636364,0.9565217391304348,125.99689483642578
10444,2,r1_c2,397,interference,60.0,"[936, 367, 945, 377]","[83, 25, 92, 35]","[250, 76, 275, 104]","[853, 342, 1280, 684]",area_shape_interference,0.6666666666666666,0.9,90.23332977294922
10445,1,r0_c1,326,shadow_double_ball_cluster,447.0,"[606, 322, 636, 341]","[179, 322, 209, 341]","[537, 965, 629, 1022]","[427, 0, 853, 342]",area_shape_shadow_double_ball_cluster,0.7842105263157895,0.6333333333333333,120.13198852539062
10446,2,r0_c0,339,single_ball_background_mixed,309.0,"[55, 279, 70, 308]","[55, 279, 70, 308]","[165, 837, 211, 923]","[0, 0, 427, 342]",area_shape_single_ball_background_mixed,0.7103448275862069,0.5172413793103449,122.81553649902344
10447,4,r1_c0,143,shadow_ball,178.0,"[333, 667, 348, 682]","[333, 325, 348, 340]","[997, 976, 1042, 1020]","[0, 342, 427, 684]",area_shape_shadow_ball,0.7911111111111111,1.0,120.48314666748047
10448,1,r1_c2,40,real_ball,177.0,"[1001, 566, 1016, 581]","[148, 224, 163, 239]","[445, 673, 489, 718]","[853, 342, 1280, 684]",area_shape_real_ball,0.7866666666666666,1.0,128.43502807617188
10449,2,r1_c1,11,shadow_ball,178.0,"[671, 526, 686, 541]","[244, 184, 259, 199]","[732, 552, 778, 597]","[427, 342, 853, 684]",area_shape_shadow_ball,0.7911111111111111,1.0,113.53370666503906
10450,6,r2_c0,9,real_ball,176.0,"[208, 801, 223, 816]","[208, 117, 223, 132]","[624, 351, 669, 395]","[0, 684, 427, 1026]",area_shape_real_ball,0.7822222222222223,1.0,129.5454559326172
10451,2,r0_c1,154,shadow_ball,182.0,"[428, 91, 444, 106]","[1, 91, 17, 106]","[4, 274, 50, 319]","[427, 0, 853, 342]",area_shape_shadow_ball,0.7583333333333333,0.9375,117.010986328125
10452,5,r0_c1,142,real_ball,188.0,"[809, 102, 824, 118]","[382, 102, 397, 118]","[1147, 307, 1193, 355]","[427, 0, 853, 342]",area_shape_real_ball,0.7833333333333333,0.9375,129.3829803466797
10453,1,r1_c1,431,double_ball_cluster,354.0,"[430, 536, 445, 567]","[3, 194, 18, 225]","[9, 582, 54, 674]","[427, 342, 853, 684]",area_shape_double_ball_cluster,0.7612903225806451,0.4838709677419355,135.6129913330078
10454,2,r0_c2,414,shadow_double_ball_cluster,353.0,"[1126, 44, 1144, 74]","[273, 44, 291, 74]","[819, 133, 873, 223]","[853, 0, 1280, 342]",area_shape_shadow_double_ball_cluster,0.6537037037037037,0.6,115.62322998046875
10455,6,r0_c2,189,real_ball,201.0,"[1012, 70, 1028, 87]","[159, 70, 175, 87]","[477, 209, 524, 261]","[853, 0, 1280, 342]",area_shape_real_ball,0.7389705882352942,0.9411764705882353,139.07960510253906
10456,1,r0_c2,369,double_ball_cluster,358.0,"[1235, 194, 1251, 224]","[382, 194, 398, 224]","[1146, 582, 1192, 672]","[853, 0, 1280, 342]",area_shape_double_ball_cluster,0.7458333333333333,0.5333333333333333,129.0558624267578
10457,5,r0_c2,150,interference,63.0,"[973, 126, 982, 136]","[120, 126, 129, 136]","[361, 377, 386, 408]","[853, 0, 1280, 342]",area_shape_interference,0.7,0.9,127.71428680419922
10458,6,r0_c0,166,shadow_double_ball_cluster,356.0,"[92, 61, 108, 89]","[92, 61, 108, 89]","[276, 183, 325, 268]","[0, 0, 427, 342]",area_shape_shadow_double_ball_cluster,0.7946428571428571,0.5714285714285714,122.07303619384766
10459,1,r0_c0,113,real_ball,178.0,"[329, 289, 344, 304]","[329, 289, 344, 304]","[986, 866, 1031, 911]","[0, 0, 427, 342]",area_shape_real_ball,0.7911111111111111,1.0,137.37078857421875
10460,1,r1_c1,449,double_ball_cluster,377.0,"[608, 387, 632, 413]","[181, 45, 205, 71]","[543, 134, 615, 214]","[427, 342, 853, 684]",area_shape_double_ball_cluster,0.6041666666666666,0.9230769230769231,132.86207580566406
10461,2,r0_c2,404,interference,184.0,"[1165, 330, 1236, 342]","[312, 330, 383, 342]","[934, 989, 1148, 1026]","[853, 0, 1280, 342]",area_shape_interference,0.215962441314554,0.16901408450704225,97.30978393554688
10462,5,r2_c1,270,interference,54.0,"[658, 898, 667, 906]","[231, 214, 240, 222]","[694, 641, 720, 665]","[427, 684, 853, 1026]",area_shape_interference,0.75,0.8888888888888888,122.77777862548828
10463,1,r0_c1,394,single_ball_background_mixed,316.0,"[832, 257, 851, 284]","[405, 257, 424, 284]","[1216, 771, 1273, 853]","[427, 0, 853, 342]",area_shape_single_ball_background_mixed,0.6159844054580896,0.7037037037037037,129.33860778808594
10464,2,r1_c2,328,shadow_double_ball_cluster,357.0,"[929, 566, 951, 594]","[76, 224, 98, 252]","[228, 671, 295, 757]","[853, 342, 1280, 684]",area_shape_shadow_double_ball_cluster,0.5795454545454546,0.7857142857142857,122.34173583984375
10465,2,r1_c0,222,shadow_ball,177.0,"[393, 434, 408, 449]","[393, 92, 408, 107]","[1178, 275, 1224, 320]","[0, 342, 427, 684]",area_shape_shadow_ball,0.7866666666666666,1.0,116.67796325683594
10466,3,r1_c2,413,single_ball_background_mixed,323.0,"[933, 377, 948, 406]","[80, 35, 95, 64]","[240, 105, 285, 193]","[853, 342, 1280, 684]",area_shape_single_ball_background_mixed,0.7425287356321839,0.5172413793103449,127.79875946044922
10467,3,r2_c0,228,single_ball_background_mixed,355.0,"[189, 821, 218, 851]","[189, 137, 218, 167]","[567, 412, 654, 500]","[0, 684, 427, 1026]",area_shape_single_ball_background_mixed,0.40804597701149425,0.9666666666666667,137.47042846679688
10468,1,r1_c2,356,single_ball_background_mixed,343.0,"[1206, 493, 1228, 520]","[353, 151, 375, 178]","[1057, 453, 1124, 535]","[853, 342, 1280, 684]",area_shape_single_ball_background_mixed,0.5774410774410774,0.8148148148148148,127.09037780761719
10469,2,r1_c0,333,shadow_double_ball_cluster,365.0,"[375, 519, 405, 536]","[375, 177, 405, 194]","[1125, 531, 1213, 582]","[0, 342, 427, 684]",area_shape_shadow_double_ball_cluster,0.7156862745098039,0.5666666666666667,121.5753402709961
10470,2,r2_c0,389,single_ball_background_mixed,364.0,"[392, 748, 408, 777]","[392, 64, 408, 93]","[1174, 192, 1223, 280]","[0, 684, 427, 1026]",area_shape_single_ball_background_mixed,0.7844827586206896,0.5517241379310345,112.1620864868164
10471,3,r0_c0,82,real_ball,201.0,"[216, 292, 232, 309]","[216, 292, 232, 309]","[648, 876, 696, 926]","[0, 0, 427, 342]",area_shape_real_ball,0.7389705882352942,0.9411764705882353,128.17413330078125
10472,1,r0_c0,268,shadow_double_ball_cluster,454.0,"[341, 243, 373, 264]","[341, 243, 373, 264]","[1021, 730, 1118, 791]","[0, 0, 427, 342]",area_shape_shadow_double_ball_cluster,0.6755952380952381,0.65625,116.12334442138672
10473,3,r1_c0,290,real_ball,184.0,"[175, 621, 191, 637]","[175, 279, 191, 295]","[525, 836, 572, 884]","[0, 342, 427, 684]",area_shape_real_ball,0.71875,1.0,128.43478393554688
10474,2,r1_c2,345,shadow_double_ball_cluster,360.0,"[1065, 572, 1097, 593]","[212, 230, 244, 251]","[636, 691, 731, 753]","[853, 342, 1280, 684]",area_shape_shadow_double_ball_cluster,0.5357142857142857,0.65625,112.5888900756836
